14.8910000324,28.8620004654,53.1560001373,94.5880012512,146.406999826,301.343998909,628.264001131,980.640002251,1810.75299978
13.4349997044,35.0830004215,51.2949988842,89.0750005245,150.694000006,392.260000229,725.668999672,1014.44899988,1829.79299903
22.0280001163,29.2560005188,46.4789991379,92.2909989357,196.613000154,308.172999382,620.674998045,1339.0599997,2174.83600211
20.2530002594,25.9079999924,63.5840001106,94.6280002594,201.43900156,420.284999132,606.481000662,937.598000526,2349.18300033
14.9609992504,24.3080000877,51.8850002289,87.6150004864,167.295000792,392.129002333,626.997998476,1161.92199683,1931.02099872
17.1469995975,248.841999531,67.5109996796,85.4660010338,178.150999546,299.226000786,542.307001114,1016.63500047,1643.64199948
13.0569999218,24.83700037,48.0400002003,92.0800001621,158.975999594,409.611000061,614.252004385,937.451000214,2215.86199856
22.1800003052,26.8339993954,42.3220005035,91.3759999275,168.046999693,338.148999691,645.033998251,1285.29100084,2307.65999866
21.2409996986,28.0800001621,48.1119992733,99.5610001087,176.494000435,182.931000471,632.608000755,1032.19599915,2271.56100488
17.768999815,22.8170001507,47.1369998455,95.7159998417,155.467999935,331.294999599,612.940997839,976.705002546,1846.64099979
10.4430003166,30.044999361,46.0340008736,104.252999306,181.886000395,197.070000887,605.322001696,1141.97000027,1759.40199971
,30.1180000305,43.0420005322,89.3580002785,179.624001265,308.9079988,651.923000574,1145.39199805,2136.66300154
,31.7669990063,42.0959990025,81.1480009556,148.038999557,315.17099905,592.152999163,,1759.47700071
,30.5959999561,54.6819996834,83.4639997482,,337.866000175,706.756998301,,1986.21300101
,,49.8950002193,,,376.345001221,598.655997276,,2390.64400363
,,,,,337.713002205,,,2967.27099848
,,,,,354.756000757,,,1995.17600346
